age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
29,5,0,0,0,1,0,0,2,2,1871,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
27,6,0,4,2,2,2,1,2,1,1063,2,999,0,1,1.1,93.994,-36.4,4.856,5191,1
35,9,0,6,0,1,0,0,4,4,218,2,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,1
49,3,1,3,0,1,0,0,9,3,1124,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
41,9,0,0,0,0,0,0,6,3,377,6,999,0,1,-1.8,92.843,-50,1.778,5099.1,1
77,0,0,3,0,0,1,0,7,0,348,1,999,0,1,-3.4,92.431,-26.9,0.743,5017.5,1
45,11,3,7,0,1,0,0,9,3,586,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
19,7,2,1,0,1,0,0,0,3,396,2,6,3,2,-1.1,94.199,-37.5,0.876,4963.6,1
32,5,2,0,0,1,0,0,8,1,350,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
21,7,2,2,0,2,2,0,0,1,875,1,999,0,1,-3.4,92.379,-29.8,0.77,5017.5,1
25,4,0,0,0,1,0,0,6,3,436,2,6,1,2,-1.8,93.369,-34.8,0.651,5008.7,1
33,6,2,0,0,0,0,0,6,3,278,2,999,0,1,-1.8,92.843,-50,1.602,5099.1,1
32,5,2,3,0,0,0,0,8,2,255,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
30,5,0,3,0,1,0,0,4,4,243,3,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,1
43,8,0,6,0,1,0,0,2,0,618,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
36,6,2,2,0,0,1,0,2,4,1516,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
44,5,1,0,0,0,0,0,9,1,573,5,999,0,1,-2.9,92.469,-33.6,0.908,5076.2,1
31,1,0,0,0,0,0,0,9,0,1272,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
77,0,0,1,0,0,0,0,3,4,318,1,9,4,0,-1.7,94.027,-38.3,0.904,4991.6,1
54,6,0,1,0,2,2,0,2,0,352,3,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,1
50,2,0,1,0,0,1,0,9,3,462,1,4,1,2,-1.7,94.215,-40.3,0.896,4991.6,1
50,5,0,3,0,0,0,0,3,1,587,2,999,1,0,-2.9,92.201,-31.4,0.859,5076.2,1
54,0,0,1,2,0,0,1,2,3,1730,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
35,9,0,0,0,1,0,0,4,4,412,1,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
49,5,1,0,0,1,0,1,2,2,787,1,999,0,1,1.1,93.994,-36.4,4.859,5191,1
33,6,0,2,2,0,0,0,2,4,616,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
55,5,0,0,0,1,0,0,6,3,106,2,999,1,0,-1.8,93.369,-34.8,0.651,5008.7,1
44,8,2,3,0,1,0,0,3,3,763,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
21,7,2,7,0,0,0,0,2,0,288,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
34,4,2,3,0,1,0,0,4,1,125,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
56,5,1,3,0,1,0,0,2,0,867,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
35,8,1,6,0,0,0,0,2,2,354,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,1
42,6,0,2,0,1,1,1,2,0,673,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
28,5,2,3,0,0,0,0,2,3,135,2,3,2,2,-1.8,93.876,-40,0.697,5008.7,1
40,6,0,6,0,1,1,0,9,0,431,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
35,6,1,2,0,0,0,0,9,1,658,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
28,7,2,0,0,1,0,0,9,0,250,2,6,1,2,-1.7,94.215,-40.3,0.827,4991.6,1
45,5,2,3,0,0,0,0,3,4,505,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
24,7,2,7,0,1,0,0,5,3,285,2,3,3,2,-3.4,92.649,-30.1,0.716,5017.5,1
32,6,2,0,0,1,0,0,4,2,1080,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
38,8,2,6,0,1,0,0,0,4,284,3,22,1,2,-1.1,94.199,-37.5,0.879,4963.6,1
28,7,2,0,0,0,1,0,2,3,472,1,3,5,2,-1.8,93.876,-40,0.69,5008.7,1
66,0,0,1,0,1,0,1,7,2,369,2,999,1,0,-1.1,94.601,-49.5,0.972,4963.6,1
36,1,0,3,0,0,0,0,8,1,867,1,3,2,2,-1.7,94.055,-39.8,0.737,4991.6,1
53,5,0,3,0,0,1,1,8,4,1603,10,999,0,1,-2.9,92.963,-40.8,1.235,5076.2,1
66,0,0,0,0,1,0,0,9,1,317,1,999,0,1,-1.7,94.215,-40.3,0.835,4991.6,1
30,5,2,3,0,0,0,0,8,2,275,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
29,5,2,0,0,1,0,0,2,4,566,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
26,8,2,0,0,1,1,0,9,0,894,7,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
37,9,2,0,0,1,0,0,5,3,485,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
36,5,0,3,0,1,0,0,4,4,970,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
56,0,0,3,0,0,0,0,3,1,634,3,999,1,0,-1.7,94.027,-38.3,0.886,4991.6,1
30,5,2,3,0,0,0,0,5,2,331,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
28,5,2,0,0,0,0,1,6,2,234,2,999,0,1,-1.8,92.843,-50,1.531,5099.1,1
41,5,0,3,0,0,0,0,4,1,463,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
23,5,2,3,0,0,0,0,4,3,314,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1
35,5,2,3,0,0,0,0,9,2,391,5,4,1,2,-1.7,94.215,-40.3,0.79,4991.6,1
34,5,2,3,0,0,0,0,5,4,135,1,6,1,2,-3.4,92.649,-30.1,0.714,5017.5,1
34,6,0,2,0,0,1,0,2,2,763,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
40,1,0,3,0,1,1,0,5,2,957,1,999,1,0,-0.1,93.2,-42,4.021,5195.8,1
34,6,0,0,0,1,0,0,2,1,863,1,3,2,2,-1.8,92.893,-46.2,1.344,5099.1,1
41,1,0,7,2,0,1,1,8,4,636,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,1
33,8,0,0,0,0,0,0,3,3,703,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
69,0,0,0,0,0,0,0,5,0,178,1,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,1
33,6,0,2,2,1,0,0,2,2,730,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
35,8,0,3,0,1,0,0,3,3,560,1,999,0,1,-1.7,94.027,-38.3,0.9,4991.6,1
30,8,0,6,0,1,1,0,7,4,1707,2,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,1
29,5,0,3,0,1,0,0,3,3,718,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
47,9,0,0,0,1,0,0,4,3,636,2,999,0,1,-1.8,93.075,-47.1,1.372,5099.1,1
47,5,1,0,0,1,0,1,8,0,302,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,1
51,9,0,0,0,0,0,0,2,1,1267,1,999,1,0,-1.8,93.876,-40,0.668,5008.7,1
34,8,2,3,0,1,1,0,6,4,221,3,3,2,2,-1.8,93.369,-34.8,0.654,5008.7,1
59,0,0,6,0,1,1,0,8,0,1460,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
53,1,0,2,2,1,1,0,9,2,1041,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
32,1,2,3,0,0,0,0,5,4,500,2,999,1,0,-0.1,93.2,-42,4.076,5195.8,1
30,3,2,3,0,1,0,0,0,1,145,1,999,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
49,6,0,2,2,1,0,0,3,4,1877,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
31,6,0,2,0,1,0,1,5,2,115,1,999,0,1,-0.1,93.2,-42,4.474,5195.8,1
23,7,2,7,0,0,0,0,9,1,165,2,16,1,2,-1.7,94.215,-40.3,0.876,4991.6,1
45,6,0,2,2,0,1,1,8,2,1210,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
48,9,0,1,2,1,0,0,3,1,1000,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
51,6,0,2,0,1,0,0,9,3,561,9,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
30,10,0,3,0,0,0,0,2,3,585,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
19,7,2,4,0,1,0,0,6,1,313,1,5,2,2,-1.8,93.369,-34.8,0.655,5008.7,1
31,9,0,0,0,0,0,1,2,2,1269,1,999,0,1,1.1,93.994,-36.4,4.864,5191,1
57,3,0,3,2,1,0,0,3,0,932,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
20,7,2,7,0,1,1,0,7,1,187,1,3,4,2,-1.1,94.601,-49.5,0.982,4963.6,1
54,6,0,0,0,0,0,0,1,0,344,1,999,0,1,-3,92.713,-33,0.717,5023.5,1
27,5,2,3,0,1,1,0,8,0,331,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
28,5,2,0,0,1,0,1,6,2,515,1,999,0,1,-1.8,92.843,-50,1.531,5099.1,1
54,8,0,6,0,0,0,1,2,3,796,1,999,0,1,1.1,93.994,-36.4,4.857,5191,1
37,5,0,3,0,1,0,0,3,1,148,1,999,2,0,-2.9,92.201,-31.4,0.859,5076.2,1
47,3,0,6,0,1,0,1,6,1,110,1,999,0,1,-1.8,93.369,-34.8,0.635,5008.7,1
48,5,0,3,0,1,1,0,4,4,200,1,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,1
30,5,2,3,0,1,0,1,7,4,1002,4,999,0,1,-3.4,92.431,-26.9,0.733,5017.5,1
52,5,1,3,0,1,0,0,5,1,89,1,3,2,2,-3.4,92.649,-30.1,0.715,5017.5,1
26,8,2,2,0,1,0,0,0,4,305,1,999,1,0,-1.1,94.199,-37.5,0.879,4963.6,1
34,5,2,0,0,1,0,0,2,2,655,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
33,5,0,3,0,1,0,0,5,2,482,1,12,1,2,-1.1,94.767,-50.8,1.049,4963.6,1
48,6,0,7,0,1,1,0,3,3,742,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
30,1,2,3,0,1,1,0,2,0,447,1,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
39,9,0,0,0,1,0,0,2,4,328,2,6,3,2,-1.8,93.876,-40,0.683,5008.7,1
32,6,0,6,0,1,0,0,4,4,652,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
80,0,1,1,0,0,1,0,9,4,169,2,6,2,2,-1.7,94.215,-40.3,0.899,4991.6,1
37,1,0,0,0,1,0,0,9,0,599,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
31,5,0,3,0,1,0,0,7,1,213,1,999,0,1,-3.4,92.431,-26.9,0.737,5017.5,1
35,5,0,3,0,1,0,0,4,0,176,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,1
30,5,0,0,2,1,1,0,3,4,1151,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
28,6,2,3,0,2,2,0,0,4,744,1,999,0,1,-1.1,94.199,-37.5,0.878,4963.6,1
53,8,1,3,0,0,0,0,8,3,705,1,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,1
74,0,0,6,0,1,0,0,3,4,204,3,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,1
42,5,0,3,0,0,0,0,9,4,1142,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
61,0,0,1,0,1,0,0,4,3,245,4,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1
43,6,0,0,0,0,0,0,4,2,997,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1
64,2,0,7,0,1,0,1,2,3,671,3,999,0,1,-1.8,93.876,-40,0.697,5008.7,1
34,8,2,6,0,1,0,0,2,0,601,2,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,1
41,4,0,0,0,0,0,0,0,3,182,1,6,3,2,-1.1,94.199,-37.5,0.879,4963.6,1
30,5,0,3,0,1,0,0,4,4,461,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
32,8,2,3,0,0,0,0,8,0,1048,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
39,3,1,0,0,0,0,0,0,1,261,1,3,1,2,-3.4,92.379,-29.8,0.788,5017.5,1
44,6,0,1,0,1,0,0,3,1,720,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
49,5,0,3,0,0,0,0,8,4,259,2,999,0,1,-2.9,92.963,-40.8,1.235,5076.2,1
47,9,1,0,2,0,0,0,3,4,819,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
28,7,2,2,0,1,0,0,6,1,320,1,999,0,1,-1.8,92.843,-50,1.799,5099.1,1
31,9,0,0,2,0,0,0,2,0,619,6,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
34,10,0,3,0,1,0,0,4,2,104,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
39,8,0,6,0,0,0,1,7,4,171,1,999,0,1,-0.1,93.798,-40.4,4.921,5195.8,1
64,0,0,3,0,1,0,0,4,1,146,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,8,2,6,0,0,0,0,6,2,301,3,999,0,1,-1.8,92.843,-50,1.726,5099.1,1
53,9,0,2,0,1,0,0,3,0,196,2,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,1
35,5,2,0,0,1,1,0,9,3,652,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
53,3,0,3,0,1,0,0,5,2,528,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
32,3,2,3,0,0,0,0,9,4,276,2,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,1
49,8,1,6,0,1,0,0,7,2,251,2,3,1,2,-1.1,94.601,-49.5,0.972,4963.6,1
32,1,2,3,0,0,1,0,6,4,167,1,999,0,1,-1.8,92.843,-50,1.584,5099.1,1
42,5,0,0,0,1,1,1,7,2,103,1,999,0,1,-0.1,93.798,-40.4,5.045,5195.8,1
66,0,0,1,0,0,1,0,4,3,139,5,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,1
33,5,2,0,0,1,0,0,4,3,507,3,999,0,1,-1.8,93.075,-47.1,1.372,5099.1,1
37,6,1,2,0,1,0,0,9,4,1150,4,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
28,8,2,6,0,1,0,0,8,1,318,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
40,3,2,3,0,1,0,0,9,3,1065,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
43,8,1,2,0,0,0,0,9,2,853,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
46,5,0,3,0,0,0,0,2,4,154,1,999,0,1,-1.8,93.876,-40,0.692,5008.7,1
23,7,2,6,0,1,0,0,0,3,316,1,8,2,2,-1.1,94.199,-37.5,0.876,4963.6,1
18,7,2,2,0,0,0,0,1,4,412,2,999,0,1,-3,92.713,-33,0.712,5023.5,1
37,5,1,3,0,0,1,0,5,2,132,1,999,0,1,-0.1,93.2,-42,4.223,5195.8,1
21,7,2,3,0,0,0,0,8,2,493,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
48,1,0,3,0,1,0,0,7,3,294,1,999,1,0,-3.4,92.431,-26.9,0.74,5017.5,1
44,6,2,0,2,0,0,0,9,0,699,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
35,8,2,0,2,0,0,0,3,2,1258,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
52,8,0,0,0,0,0,0,1,2,406,1,999,1,0,-3,92.713,-33,0.71,5023.5,1
35,7,2,3,2,0,0,1,8,4,618,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
34,8,2,3,0,1,0,0,9,0,251,3,999,0,1,-1.7,94.215,-40.3,0.793,4991.6,1
48,1,0,3,0,0,0,0,7,3,81,1,6,1,2,-3.4,92.431,-26.9,0.74,5017.5,1
51,9,0,4,0,0,0,1,2,2,1340,1,999,0,1,1.1,93.994,-36.4,4.859,5191,1
34,8,2,3,0,1,0,0,0,2,294,4,10,3,2,-1.1,94.199,-37.5,0.879,4963.6,1
51,8,0,3,0,1,0,0,3,3,512,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
58,3,0,3,0,0,0,0,3,2,1242,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
58,0,0,1,0,0,0,0,4,4,266,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
65,0,0,1,0,0,0,0,7,2,187,2,7,3,2,-1.1,94.601,-49.5,0.993,4963.6,1
41,5,0,3,0,1,0,0,1,4,500,1,999,0,1,-3,92.713,-33,0.707,5023.5,1
28,9,0,2,0,1,0,0,7,2,847,1,2,1,2,-3.4,92.431,-26.9,0.739,5017.5,1
51,0,1,0,0,0,0,0,9,3,115,3,999,0,1,-1.7,94.215,-40.3,0.896,4991.6,1
31,1,2,3,0,1,0,0,5,3,424,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,1
77,0,0,7,0,1,0,0,5,2,381,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,1
35,5,1,3,0,1,1,0,4,0,121,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
59,0,0,0,0,1,0,0,3,3,625,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
24,8,2,4,0,1,0,1,9,4,1448,7,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
35,5,2,3,0,1,0,1,3,4,338,1,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
26,3,2,3,0,0,0,0,2,3,119,1,3,1,2,-1.8,92.893,-46.2,1.27,5099.1,1
28,5,2,0,0,1,0,0,6,2,342,1,999,0,1,-1.8,92.843,-50,1.531,5099.1,1
47,9,1,7,0,1,0,0,3,1,113,2,999,1,0,-1.7,94.027,-38.3,0.899,4991.6,1
50,5,2,0,0,0,1,0,2,2,623,8,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
25,9,2,0,0,1,0,0,8,4,217,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
57,6,1,4,2,0,0,0,9,1,632,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
59,5,0,0,0,1,0,0,3,3,277,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
32,1,2,3,0,0,0,0,3,4,149,1,3,2,2,-2.9,92.201,-31.4,0.851,5076.2,1
29,5,2,3,0,1,1,0,5,2,1222,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
29,3,2,3,0,1,0,0,0,1,445,2,999,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
38,8,2,3,0,1,0,0,8,0,737,6,999,0,1,-1.7,94.055,-39.8,0.754,4991.6,1
37,2,0,3,0,0,0,0,7,4,549,2,11,4,2,-1.1,94.601,-49.5,1.025,4963.6,1
46,6,0,1,0,1,0,1,2,2,1392,2,999,0,1,1.1,93.994,-36.4,4.857,5191,1
42,5,2,3,2,1,0,0,9,0,719,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
30,6,0,4,0,0,1,0,9,3,1152,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
35,8,1,6,0,0,0,0,2,2,692,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
82,0,2,1,0,1,0,0,7,4,251,2,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,1
33,6,0,2,0,1,0,0,2,1,482,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
56,2,1,6,0,1,0,0,5,1,566,1,7,2,0,-3.4,92.649,-30.1,0.72,5017.5,1
24,8,2,3,0,1,0,0,4,4,477,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
53,6,1,1,0,1,0,0,9,1,648,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
74,0,0,2,0,1,0,0,7,4,134,2,6,1,2,-3.4,92.431,-26.9,0.74,5017.5,1
36,8,0,3,0,1,0,0,8,0,192,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
33,9,0,0,0,0,1,0,2,0,600,4,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
21,7,2,0,0,1,0,0,8,0,202,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
85,0,0,1,0,0,0,0,0,1,728,1,3,2,2,-1.1,94.199,-37.5,0.881,4963.6,1
66,0,0,1,0,1,0,0,4,3,512,11,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
48,5,0,3,0,1,0,1,8,2,522,3,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
40,5,0,3,0,0,0,0,4,4,815,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
38,8,0,3,0,1,1,0,1,3,310,1,999,0,1,-3,92.713,-33,0.721,5023.5,1
25,5,2,3,0,0,1,0,5,0,295,1,7,2,2,-3.4,92.649,-30.1,0.714,5017.5,1
56,0,0,0,2,1,0,0,3,4,674,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
32,4,2,6,0,1,1,0,8,3,310,1,999,0,1,-1.7,94.055,-39.8,0.704,4991.6,1
34,8,2,6,0,0,0,0,3,3,305,1,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
53,2,0,3,0,1,0,0,4,4,494,1,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,1
31,5,2,3,0,1,0,0,2,0,274,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
25,7,2,0,0,0,0,0,7,2,554,3,999,0,1,-1.1,94.601,-49.5,1.029,4963.6,1
50,1,0,3,0,1,0,0,9,4,367,1,999,0,1,-1.7,94.215,-40.3,0.846,4991.6,1
43,5,0,0,0,0,1,0,9,0,551,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
31,8,0,3,0,1,1,0,7,1,203,4,6,2,2,-1.1,94.601,-49.5,0.982,4963.6,1
39,6,0,2,0,0,0,1,7,2,270,1,999,0,1,-0.1,93.798,-40.4,5.045,5195.8,1
31,3,0,3,0,1,0,0,8,2,207,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
22,8,2,6,0,1,0,0,1,0,1141,1,999,0,1,-3,92.713,-33,0.706,5023.5,1
45,5,1,3,0,0,0,1,2,3,681,3,999,0,1,1.1,93.994,-36.4,4.858,5191,1
66,0,0,7,0,1,0,0,0,1,1394,2,6,1,2,-1.1,94.199,-37.5,0.881,4963.6,1
30,5,2,3,0,0,0,1,2,3,819,1,999,0,1,1.1,93.994,-36.4,4.858,5191,1
46,5,0,3,0,1,0,0,3,4,399,1,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,1
26,5,0,3,0,1,0,0,6,0,175,5,999,0,1,-1.8,92.843,-50,1.811,5099.1,1
31,6,0,2,0,0,0,1,2,4,535,2,999,0,1,1.1,93.994,-36.4,4.86,5191,1
40,6,0,2,0,0,1,1,9,1,1135,2,999,0,1,1.4,93.918,-42.7,4.955,5228.1,1
71,0,0,1,0,1,0,0,7,4,137,1,999,1,0,-3.4,92.431,-26.9,0.754,5017.5,1
25,7,2,0,0,1,0,0,4,3,327,1,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,1
50,6,0,1,0,1,0,0,9,0,611,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
38,9,2,4,0,1,0,0,2,1,546,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
40,6,1,6,0,0,0,0,8,3,115,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
51,8,0,6,0,1,0,0,0,0,841,2,999,2,0,-1.1,94.199,-37.5,0.882,4963.6,1
46,6,0,1,0,1,0,0,3,0,626,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
26,5,2,3,0,1,0,0,4,4,239,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
57,1,0,3,0,1,1,0,5,2,536,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
44,9,1,0,0,1,0,0,2,4,533,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
38,1,0,7,2,0,0,1,8,3,1066,9,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
33,3,2,3,0,1,0,0,6,0,265,2,999,0,1,-1.8,93.369,-34.8,0.652,5008.7,1
51,5,0,3,0,1,0,0,9,3,426,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
38,6,2,0,0,0,0,0,6,3,141,1,999,1,0,-1.8,93.369,-34.8,0.655,5008.7,1
39,4,0,0,0,0,0,0,3,4,192,3,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,1
57,1,1,6,0,1,0,0,5,2,849,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,1
57,0,1,2,0,1,0,0,9,2,247,2,999,0,1,-2.9,92.469,-33.6,1.059,5076.2,1
39,4,2,3,0,1,0,0,1,0,387,1,6,2,2,-3,92.713,-33,0.706,5023.5,1
40,1,0,3,0,1,0,0,9,4,321,4,999,0,1,-1.7,94.215,-40.3,0.884,4991.6,1
67,0,0,4,0,0,0,0,3,1,460,2,999,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
81,11,1,7,2,1,0,0,5,0,161,1,999,1,0,-3.4,92.649,-30.1,0.715,5017.5,1
29,1,0,3,0,0,0,1,8,3,973,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
28,8,2,6,0,0,0,0,8,3,411,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
66,0,2,1,0,1,0,0,5,1,525,3,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,1
30,8,2,6,0,0,0,0,0,1,221,2,999,1,0,-1.1,94.199,-37.5,0.877,4963.6,1
41,6,0,4,0,1,0,1,8,1,732,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
30,8,3,3,0,0,0,0,6,0,173,2,6,2,2,-1.8,93.369,-34.8,0.639,5008.7,1
82,0,0,6,0,1,0,1,6,0,506,2,999,0,1,-1.8,93.369,-34.8,0.646,5008.7,1
38,8,1,0,0,1,0,0,3,0,384,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
31,9,2,0,0,1,0,0,0,2,336,2,6,1,2,-1.1,94.199,-37.5,0.879,4963.6,1
43,1,0,3,0,1,1,0,5,3,1084,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,1
45,9,1,7,0,1,0,1,2,1,1063,5,999,0,1,1.1,93.994,-36.4,4.857,5191,1
21,7,2,0,0,1,0,0,8,0,270,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,1
31,5,2,0,0,1,0,0,2,3,850,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
66,0,0,4,0,1,0,0,3,4,267,1,999,0,1,-2.9,92.201,-31.4,0.851,5076.2,1
39,9,2,0,2,1,1,1,8,0,563,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
